user_id,startup_id,model_score,recency_score,popularity_score,diversity_score,label
3cad7cd5-7013-44ab-afc8-01d91aa2c958,5035120f-db38-48cc-a56c-8717623ee350,0.8571428571428571,0.9450266942732417,0.721473752040263,0.5,1
42a979ef-0eca-443c-922c-40f31ae8b025,18c6e2c2-5316-4b41-a2ec-9b1b6e014227,0.8571428571428571,0.9450266599307098,0.7822527721950607,0.5,1
ef0de3e9-84b1-44d4-a846-730333ff2592,88b4c18e-db54-4b89-93c7-7ffb10245306,0.8571428571428571,0.9450266269911353,0.7767940588993018,0.5,1
2c0829f2-109a-4c91-83f5-08439b977706,cdb080c9-41e4-4436-bcc8-d2d75d873dc3,0.8571428571428571,0.9450265929337179,0.8479890616009894,0.5,1
4315a6ad-21a6-47cf-964f-a1200f68e5e1,3bc54cad-13de-467b-86e7-8dd9e768d6dd,0.8571428571428571,0.9450266879726992,0.7907817583696649,0.5,1
9efdd051-a310-407a-9d2a-632cad668744,5035120f-db38-48cc-a56c-8717623ee350,0.8571428571428571,0.9450266942732417,0.721473752040263,0.5,1
3cccea27-4fa5-4645-9661-7cc8b2d653e3,f3a699e2-7db4-4af2-9df9-63a9b53716eb,0.8571428571428571,0.9450265791761434,0.7318346453633153,0.5,1
0deea1b4-8f04-4320-b37c-dbe3dc4a6fee,f7701bf6-f915-4293-80ce-ab52dff87aee,0.8571428571428571,0.945026561489344,0.7234325863376811,0.5,1
ef0de3e9-84b1-44d4-a846-730333ff2592,b6e86213-943c-4933-bd64-ec165b23d922,0.8571428571428571,0.9450266166024051,0.8331005701566225,0.5,1
9c8639ef-3018-4144-a81d-df200950fad3,878e0f35-fce9-49af-a679-7edcc0654857,0.8571428571428571,0.945026689146326,0.9028944750764972,0.5,1
34a92580-64c2-41c3-90ff-97c949484beb,e3cb9ae5-6a0f-4466-8898-6dec87c685ee,0.8571428571428571,0.9450266694560827,0.9152775273085505,0.5,1
bc972a5e-d5bb-4168-9ab6-abe892f46e99,c655e4c2-a6c8-4680-80b2-06551b00b47e,0.8571428571428571,0.9450266207799186,0.8830515737753508,0.5,1
6bd61914-b0bd-4c45-b83c-e3ca0c31c0ac,0bb4316d-091c-4135-8a91-e32139b2b02c,0.8571428571428571,0.9450265979319314,0.7285778792415406,0.5,1
97ff6565-6baf-42ff-85a6-500daac662e4,d64a8952-4b42-41f0-92be-9a919dfe0c66,0.8571428571428571,0.9450266694560827,0.8451340752988532,0.5,1
726017f9-2dcd-416f-9478-dbb18e906958,5f9de304-8460-4f27-92aa-89357e52fdbb,0.8571428571428571,0.9450266694560827,0.587069842050898,0.5,1
427128d9-9cff-4160-a82a-ddbc2795e33a,9a929a78-7f61-4f72-b550-6b1764c19e3d,0.8571428571428571,0.9450265738060445,0.9112227839973658,0.5,1
346e858d-da41-40cd-979d-8adad45f7bb5,4020ec29-bab0-47e9-92c0-7dfd203250b9,0.8571428571428571,0.9450266935415023,0.8796189351057146,0.5,1
75cc1b62-870a-4cd5-b80f-17adf11a6852,9382ed7d-8a2b-4a7f-a1cc-c22bcd07007a,0.8571428571428571,0.9450266204094915,0.8801768119593452,0.5,1
6c596c06-abc2-4e21-abd1-a55df99e9f23,855c499f-07f0-4351-9453-65891bed379b,0.8571428571428571,0.9450266468797166,0.9026552408077064,0.5,1
3ef204fd-d6b3-4a7e-a376-27758efc383d,1d143d07-67b2-4d49-b608-da077fbc5a27,0.8571428571428571,0.9450265691392465,0.8748435333999847,0.5,1
f0f94e18-1416-4b72-8a18-de79d0d316b2,70e4c57c-7903-4180-acf2-17f97d2b7d54,0.8571428571428571,0.9450266158706657,0.8842877060091522,0.5,1
060f4a6e-45e1-41e7-b4ee-3c17321b70da,e3cb9ae5-6a0f-4466-8898-6dec87c685ee,0.8571428571428571,0.9450266694560827,0.9152775273085505,0.5,1
df8a0923-d39d-40e9-93f6-e0c6c9095bee,b2206ef9-bd45-4428-950a-b418f64bdc4e,0.8571428571428571,0.9450265738060445,0.7974340814890593,0.5,1
950c3945-0f38-4f17-b7af-3361b60dcdca,9171d15a-fa93-4316-ad56-f9462f35ed71,0.8571428571428571,0.9450265846078587,0.9101104783376757,0.5,1
72c4019a-43cb-4922-8efb-3352c98b2c33,1d143d07-67b2-4d49-b608-da077fbc5a27,0.8571428571428571,0.9450265691392465,0.8748435333999847,0.5,1
213580ae-0630-4f40-8e89-7e2d21006a3b,d71ec3c8-b43d-46c0-bdd0-f82f85b0a143,0.8571428571428571,0.9450265660679102,0.6836925346709636,0.5,1
1555d685-7974-48c3-bce4-e26c49dfde26,a6f74704-4370-4793-966c-6360abcfc650,0.8571428571428571,0.9450266385531277,0.8104400590225936,0.5,1
0c831258-cf88-43c3-8280-73b1f2c7aea5,cc4d0940-7192-4e42-a701-4842838bfec1,0.8571428571428571,0.9450265979319314,0.8832108409914192,0.5,1
e791d477-af12-4e8a-936a-de3f50b45963,3105a534-9b80-40f3-aef8-2776986bb66f,0.8571428571428571,0.9450266935415023,0.6810615732378218,0.5,1
c07963a2-cb78-4806-ab6f-be12c15fd852,257ffdc2-082f-4d62-aa33-9a10f49278a8,0.8571428571428571,0.945026611785759,0.9124454595507427,0.5,1
ccaa9b8e-2a7f-4690-97bb-5c081ddc4a95,b78daee8-3421-4475-89aa-a253ef6decc1,0.8571428571428571,0.9450265846078587,0.8916291524642479,0.5,1
4315a6ad-21a6-47cf-964f-a1200f68e5e1,257ffdc2-082f-4d62-aa33-9a10f49278a8,0.8571428571428571,0.945026611785759,0.9124454595507427,0.5,1
34a92580-64c2-41c3-90ff-97c949484beb,af288454-da9a-41e0-a7c5-c0f178a7c58f,0.8571428571428571,0.9450266297842869,0.898256355707816,0.5,1
8c45e06d-6c66-4659-b837-28804173a0bc,e90a5f25-b5e4-4693-8e5a-43ec5c816205,0.8571428571428571,0.9450266824290531,0.7490102817520992,0.5,1
dae17794-3361-4911-99fe-4f83efda0db7,7f56e322-15d8-4610-a4f2-c44a9abd8c8b,0.8571428571428571,0.9450266633123156,0.918360453794915,0.5,1
3ef204fd-d6b3-4a7e-a376-27758efc383d,284e127d-7b6d-464a-81d5-28b735c90231,0.8571428571428571,0.9450266297842869,0.8345552469461223,0.5,1
dfd445ce-924e-4e73-87d0-eb3960565ee1,878e0f35-fce9-49af-a679-7edcc0654857,0.8571428571428571,0.9450266884145867,0.9028944750764972,0.5,1
d1463612-b0ed-44da-9f0e-9a3af9177842,025a3339-ea25-4683-a1f4-218463f09a80,0.8571428571428571,0.9450265784444041,0.6531888726264301,0.5,1
a9242e1f-1fa6-44e2-a8ed-2f4920416a46,5f21ed9b-6bb5-4f32-bbad-834ae6f50093,0.8571428571428571,0.945026632731297,0.7752564219082103,0.5,1
df8a0923-d39d-40e9-93f6-e0c6c9095bee,da52621a-c511-47c7-be08-ed9e173b130d,0.8571428571428571,0.9450265918370204,0.8937872575452428,0.5,1
fa2affdb-e9f9-4e92-bb29-1b9f636e417f,6a62223a-6c57-47d9-8ba5-d7c6270178d5,0.8571428571428571,0.9450265846078587,0.7647878512444035,0.5,1
ec988061-5746-465b-bc1c-f98a6e7dd254,8aeb3ff9-f746-4879-9159-8ed59604a542,0.8571428571428571,0.9450266341495661,0.7483509329136143,0.5,1
60ece44c-9ab6-4889-95b4-c882e814cdd2,855c499f-07f0-4351-9453-65891bed379b,0.8571428571428571,0.9450266468797166,0.9026552408077064,0.5,1
72c4019a-43cb-4922-8efb-3352c98b2c33,9382ed7d-8a2b-4a7f-a1cc-c22bcd07007a,0.8571428571428571,0.9450266204094915,0.8801768119593452,0.5,1
94dcbcc4-06e9-4609-b9e2-756da777b689,7e343c05-9d85-4107-b3c4-1dddae15246b,0.8571428571428571,0.9450265846078587,0.8993866109602109,0.5,1
68f7c430-dec3-4895-b8ec-312b52b2d458,f3a699e2-7db4-4af2-9df9-63a9b53716eb,0.8571428571428571,0.9450265784444041,0.7318346453633153,0.5,1
a7bfd57e-93ae-45ee-b914-9a6627f0b253,305802eb-fd88-4762-b55b-b901d5acfd1d,0.8571428571428571,0.9450266042455988,0.7865234697764392,0.5,1
ffefc44f-bf72-4426-b91e-3e1115d8d7bd,dc17c826-4fc3-46c0-b8fd-69718e5d96ea,0.8571428571428571,0.9450266076906437,0.912906489720014,0.5,1
89e27d5c-474b-4492-a18d-9d143bb8b88c,2f310056-6549-4980-bc22-6727b73fb5e6,0.8571428571428571,0.9450266468797166,0.9140865056927321,0.5,1
bd5857d7-63f7-4384-bab4-033535a5dd1f,80857d77-b4dd-4ee0-a032-a7de05e381fb,0.8571428571428571,0.9450266884145867,0.5805485207731438,0.5,1
84437089-a331-4a76-8cfd-c151a04876df,9382ed7d-8a2b-4a7f-a1cc-c22bcd07007a,0.8571428571428571,0.9450266204094915,0.8801768119593452,0.5,1
42a882d7-138a-4159-adea-def7a136647a,849965db-8cb1-4a89-a8aa-4be76b4f696c,0.8571428571428571,0.9450265607576047,0.8178934456234311,0.5,1
bd5857d7-63f7-4384-bab4-033535a5dd1f,fbb8632b-f355-4760-b7a4-c1180008ed1c,0.8571428571428571,0.9450266617547717,0.9245150991125543,0.5,1
93392536-377f-479f-9f8d-7db5b203969b,cfce6a00-3a01-4852-a8a3-d8230bca216a,0.8571428571428571,0.9450265607576047,0.7487909434113919,0.5,1
cfb7564d-5dfa-41cb-b91a-84e056394e07,4656e630-b1a6-43bb-aa8f-8f6d57978b42,0.8571428571428571,0.9450266517579792,0.8764474930317251,0.5,1
1555d685-7974-48c3-bce4-e26c49dfde26,0aca574e-e3d8-40ee-8488-2c92e3e975f9,0.8571428571428571,0.9450266158706657,0.9121532706996488,0.5,1
1f2f192e-f58e-470b-becb-a64343431995,693acca4-1293-4629-9110-2dcf6a443e13,0.8571428571428571,0.9450265830893264,0.7544587387187444,0.5,1
b875ff49-4662-4d63-9500-70da1d635153,2f310056-6549-4980-bc22-6727b73fb5e6,0.8571428571428571,0.9450266468797166,0.9140865056927321,0.5,1
a9242e1f-1fa6-44e2-a8ed-2f4920416a46,2f310056-6549-4980-bc22-6727b73fb5e6,0.8571428571428571,0.9450266468797166,0.9140865056927321,0.5,1
3305d1b5-55b0-4733-8ef7-03c613dba87e,f8bd0b57-d1e1-4261-b6a8-78a1852a5b98,0.8571428571428571,0.9450265607576047,0.8072195876615413,0.5,1
950c3945-0f38-4f17-b7af-3361b60dcdca,b3d0f4bd-0900-4c31-b194-c7e25c4e353b,0.8571428571428571,0.9450265607576047,0.8274517676847661,0.5,1
59dc6322-3e12-4ecb-aef5-1872fef836b8,dc17c826-4fc3-46c0-b8fd-69718e5d96ea,0.8571428571428571,0.9450266076906437,0.912906489720014,0.5,1
1f2f192e-f58e-470b-becb-a64343431995,545a08b0-7d75-4a0c-9864-3148c19f3a12,0.8571428571428571,0.9450266158706657,0.8344555477272483,0.5,1
1ce7195c-5e6c-47b7-b600-fe28349525ee,164344f8-de6c-4463-a765-185d7f08187a,0.8571428571428571,0.9450266935415023,0.7651661528178118,0.5,1
e60f23cc-68a8-4773-8a16-03f13fcab656,a09ea831-a29e-4983-b067-1806b0b52a9c,0.8571428571428571,0.9450266633123156,0.9144929206799642,0.5,1
706b0956-4db1-4f3d-816e-d2cbcdcbce48,a1d5d1a5-3f76-4dbb-be52-30aa1aa46e56,0.8571428571428571,0.9450265784444041,0.838566036426482,0.5,1
d6b474db-a03b-4b02-8185-b147d3b79e6e,878e0f35-fce9-49af-a679-7edcc0654857,0.8571428571428571,0.9450266884145867,0.9028944750764972,0.5,1
db947f7d-c5e7-4612-b580-96670ef88be5,cc4d0940-7192-4e42-a701-4842838bfec1,0.8571428571428571,0.9450265979319314,0.8832108409914192,0.5,1
02a75bbf-7a37-4060-8575-b0ec4506dcd1,d2c79a0c-8806-429b-9a77-be0d98bf800c,0.8571428571428571,0.9450266262593958,0.7619077767553987,0.5,1
89e27d5c-474b-4492-a18d-9d143bb8b88c,693acca4-1293-4629-9110-2dcf6a443e13,0.8571428571428571,0.9450265830893264,0.7544587387187444,0.5,1
aaebd40c-faf6-4c60-bff5-f01dbf64ee7e,952cc8b2-eb1a-4194-b8af-bc2f26eb8192,0.8571428571428571,0.9450266262593958,0.81518781681699,0.5,1
bd69bc5b-c8c2-41b6-9b41-c90edb1ea90d,b36db129-fba8-4909-8a47-fcfb0aea04d9,0.8571428571428571,0.9450265691392465,0.8003405919269954,0.5,1
9efdd051-a310-407a-9d2a-632cad668744,c655e4c2-a6c8-4680-80b2-06551b00b47e,0.8571428571428571,0.9450266207799186,0.8830515737753508,0.5,1
01963ba2-c7ae-47df-a275-eafc45fde157,f3a699e2-7db4-4af2-9df9-63a9b53716eb,0.8571428571428571,0.9450265784444041,0.7318346453633153,0.5,1
5b9fce03-6fca-4c1a-a0bc-78768dc47d96,b81308e0-2a4e-498e-bb89-0c2d87a56d56,0.8571428571428571,0.9450266830109445,0.9242100589391632,0.5,1
e60f23cc-68a8-4773-8a16-03f13fcab656,b2206ef9-bd45-4428-950a-b418f64bdc4e,0.8571428571428571,0.9450265738060445,0.7974340814890593,0.5,1
6172c7a7-39dd-431f-9fe0-370657c3e958,9171d15a-fa93-4316-ad56-f9462f35ed71,0.8571428571428571,0.9450265846078587,0.9101104783376757,0.5,1
1da3270f-a525-41c2-b202-85746bf3acd3,e56bec1f-c20b-4794-8abf-59adad0762bd,0.8571428571428571,0.9450266750598867,0.725628816807616,0.5,1
bc972a5e-d5bb-4168-9ab6-abe892f46e99,553e72c0-ad7a-48d5-8aa7-969b1ba3c947,0.8571428571428571,0.9450266207799186,0.85448313358478,0.5,1
e014bcbb-aaf3-48bb-9390-8b8e196e71d0,88b4c18e-db54-4b89-93c7-7ffb10245306,0.8571428571428571,0.9450266262593958,0.7767940588993018,0.5,1
44bc0b85-fd13-40af-8fb6-9764a99d5893,8aeb3ff9-f746-4879-9159-8ed59604a542,0.8571428571428571,0.9450266341495661,0.7483509329136143,0.5,1
d81eb422-5e99-479f-bd02-77da1a25a10f,88b4c18e-db54-4b89-93c7-7ffb10245306,0.8571428571428571,0.9450266262593958,0.7767940588993018,0.5,1
d1463612-b0ed-44da-9f0e-9a3af9177842,1d143d07-67b2-4d49-b608-da077fbc5a27,0.8571428571428571,0.9450265691392465,0.8748435333999847,0.5,1
2e390e56-a9ed-4a68-9285-8c190042036f,1d143d07-67b2-4d49-b608-da077fbc5a27,0.8571428571428571,0.9450265691392465,0.8748435333999847,0.5,1
adf1b247-3dd5-44c8-af4e-4a16c5a0696e,cdb080c9-41e4-4436-bcc8-d2d75d873dc3,0.8571428571428571,0.9450265922019786,0.8479890616009894,0.5,1
700b0445-7987-4428-93b5-135cc2ab37fa,70e4c57c-7903-4180-acf2-17f97d2b7d54,0.8571428571428571,0.9450266158706657,0.8842877060091522,0.5,1
5618294b-286b-4dba-8380-26b6c104c292,d64a8952-4b42-41f0-92be-9a919dfe0c66,0.8571428571428571,0.9450266694560827,0.8451340752988532,0.5,1
c7a0de38-aca9-415f-873a-8dd26e60387a,9171d15a-fa93-4316-ad56-f9462f35ed71,0.8571428571428571,0.9450265846078587,0.9101104783376757,0.5,1
8415f736-d23c-4532-b5f2-91bcde355a00,1d143d07-67b2-4d49-b608-da077fbc5a27,0.8571428571428571,0.9450265691392465,0.8748435333999847,0.5,1
2e390e56-a9ed-4a68-9285-8c190042036f,f5390f15-9d6c-4f6b-8d84-a5739ca01d51,0.8571428571428571,0.9450266884145867,0.9029475667361,0.5,1
b20d41ef-a1d2-4ab4-84a0-ae10eb4f5c31,e4d8bb0b-201d-4225-9798-33444ac60f39,0.8571428571428571,0.9450266599299806,0.7252203933477152,0.5,1
0fdcfbd4-3994-426a-90a9-2a93066a9e01,b1a4a185-1e1c-4566-97a6-3caf09cf0eec,0.8571428571428571,0.94502659708097,0.797363921588896,0.5,1
93e411d3-1406-48cd-8d94-b1fdbf8bc3c1,3105a534-9b80-40f3-aef8-2776986bb66f,0.8571428571428571,0.9450266935415023,0.6810615732378218,0.5,1
1eac8d41-39b3-41bd-8e91-fbb7184a18c1,553e72c0-ad7a-48d5-8aa7-969b1ba3c947,0.8571428571428571,0.9450266207799186,0.85448313358478,0.5,1
c0a50cdd-725e-47fc-808c-a88d64b5187b,e3cb9ae5-6a0f-4466-8898-6dec87c685ee,0.8571428571428571,0.9450266694560827,0.9152775273085505,0.5,1
8bedbff4-723b-4cd8-b5eb-2f6a4a4365a2,553e72c0-ad7a-48d5-8aa7-969b1ba3c947,0.8571428571428571,0.9450266207799186,0.85448313358478,0.5,1
8a0094d6-fb98-4127-ad1c-41d749c362f2,f077f0fd-044b-44b7-abd1-57cd66a87b74,0.8571428571428571,0.9450266454333738,0.8644989124157222,0.5,1
534a7bb8-ddb5-4c2d-86cb-a10668ada7df,70ecd45f-a935-4b04-a689-40855490e18d,0.8571428571428571,0.945026655036405,0.7826553401079719,0.5,1
8c0eaf77-d115-404f-909b-b9095be97d0c,5035120f-db38-48cc-a56c-8717623ee350,0.8571428571428571,0.9450266935415023,0.721473752040263,0.5,1
f0f94e18-1416-4b72-8a18-de79d0d316b2,a213e94e-10c3-4679-b260-69e388e70049,0.8571428571428571,0.9450265922019786,0.8462135119455214,0.5,1
d1463612-b0ed-44da-9f0e-9a3af9177842,24b16d8f-866c-4449-a417-82de6d1b9b3f,0.8571428571428571,0.9450266021626755,0.8288786346199883,0.5,1
200d702d-17f6-4888-b0a1-3f54ea7ca9b3,6c1a0909-294b-4292-b8b5-3e23a975f9f3,0.8571428571428571,0.9450266353848092,0.8644232521745248,0.5,1
682de043-b1e2-4681-97b5-c7e892aff41d,025a3339-ea25-4683-a1f4-218463f09a80,0.8571428571428571,0.9450265784444041,0.6531888726264301,0.5,1
b8995350-a076-42e8-a6c4-e4c651720dc0,1d143d07-67b2-4d49-b608-da077fbc5a27,0.8571428571428571,0.9450265691392465,0.8748435333999847,0.5,1
6aa97dd2-7393-4c95-a232-3956cb08910b,18c6e2c2-5316-4b41-a2ec-9b1b6e014227,0.8571428571428571,0.9450266591989703,0.7822527721950607,0.5,1
cfb7564d-5dfa-41cb-b91a-84e056394e07,693acca4-1293-4629-9110-2dcf6a443e13,0.8571428571428571,0.9450265830893264,0.7544587387187444,0.5,1
d2ccda65-47f4-42e7-98f1-5d1f5dc35892,257ffdc2-082f-4d62-aa33-9a10f49278a8,0.8571428571428571,0.945026611785759,0.9124454595507427,0.5,1
6c596c06-abc2-4e21-abd1-a55df99e9f23,0fa8d9c4-7a54-42cf-877e-d86094fc162a,0.8571428571428571,0.9450265691392465,0.8072195876615413,0.5,1
fe92151f-03f6-4c60-b362-72be5f83f7e8,3bc54cad-13de-467b-86e7-8dd9e768d6dd,0.8571428571428571,0.9450266872409597,0.7907817583696649,0.5,1
9124e095-9d0f-42c4-8728-07534bd44214,5c6a7807-087f-4eeb-af49-fd7d314ed301,0.8571428571428571,0.9450266830109445,0.9224059768590084,0.5,1
26818e1a-9420-4f82-8ddb-0fdcba185093,b2206ef9-bd45-4428-950a-b418f64bdc4e,0.8571428571428571,0.9450265738060445,0.7974340814890593,0.5,1
634769a4-3128-46d9-a552-cad225a9a85b,3105a534-9b80-40f3-aef8-2776986bb66f,0.8571428571428571,0.9450266935415023,0.6810615732378218,0.5,1
564607b0-9edf-43be-9f37-6f15c3d92382,5035120f-db38-48cc-a56c-8717623ee350,0.8571428571428571,0.9450266935415023,0.721473752040263,0.5,1
025c3519-2d84-4732-9335-8b4749feb328,c655e4c2-a6c8-4680-80b2-06551b00b47e,0.8571428571428571,0.9450266207799186,0.8830515737753508,0.5,1
cbac8bef-415d-4027-bd0d-2d1f82919714,f499201f-8f5e-465e-ad20-af29e949bef8,0.8571428571428571,0.9450266884145867,0.7970828277316264,0.5,1
c50aeb46-8d77-41c4-9115-3774c026ea25,012a5e68-6cab-4447-a9e5-9b67868b5906,0.8571428571428571,0.9450266468797166,0.9198242712643752,0.5,1
950c3945-0f38-4f17-b7af-3361b60dcdca,b38100df-bc98-485a-a42a-6e97ae13dbe6,0.8571428571428571,0.9450266580650842,0.89401801733822,0.5,1
fb91e580-cd45-4af6-b390-50d9252a54c3,3105a534-9b80-40f3-aef8-2776986bb66f,0.8571428571428571,0.9450266935415023,0.6810615732378218,0.5,1
ebd6456e-4e32-4f99-be33-0e3f4ce8dac3,aabaad8a-f26c-42a6-b5d4-f5b873428db0,0.8571428571428571,0.9450265675496186,0.823497332962162,0.5,1
dee9d842-ce0d-4caf-88a4-4a6e9936a200,878e0f35-fce9-49af-a679-7edcc0654857,0.8571428571428571,0.9450266884145867,0.9028944750764972,0.5,1
db947f7d-c5e7-4612-b580-96670ef88be5,b2206ef9-bd45-4428-950a-b418f64bdc4e,0.8571428571428571,0.9450265738060445,0.7974340814890593,0.5,1
a9e749ca-133e-44b8-b5fe-253b6c5a50a7,545a08b0-7d75-4a0c-9864-3148c19f3a12,0.8571428571428571,0.9450266158706657,0.8344555477272483,0.5,1
b20d41ef-a1d2-4ab4-84a0-ae10eb4f5c31,abf3faed-2f23-4203-8379-a8556b9bc3e9,0.8571428571428571,0.9450265738060445,0.6635369315689812,0.5,1
ba3a1049-044c-4044-abb6-b8afff4ba9fa,b81308e0-2a4e-498e-bb89-0c2d87a56d56,0.8571428571428571,0.9450266830109445,0.9242100589391632,0.5,1
dfd445ce-924e-4e73-87d0-eb3960565ee1,cf693df7-a10a-42f9-b05f-1824a9eb7e89,0.8571428571428571,0.9450266830109445,0.78511848687007,0.5,1
594628ce-b17f-4e43-98b2-4a72150a0cdc,164344f8-de6c-4463-a765-185d7f08187a,0.8571428571428571,0.9450266935415023,0.7651661528178118,0.5,1
2fcffdcd-0347-4a3a-8b6f-4143262d677b,3105a534-9b80-40f3-aef8-2776986bb66f,0.8571428571428571,0.9450266935415023,0.6810615732378218,0.5,1
42a882d7-138a-4159-adea-def7a136647a,a1d5d1a5-3f76-4dbb-be52-30aa1aa46e56,0.8571428571428571,0.9450265784444041,0.838566036426482,0.5,1
1696def9-9c2e-4663-b795-b7ea0e548ec6,f7701bf6-f915-4293-80ce-ab52dff87aee,0.8571428571428571,0.9450265607576047,0.7234325863376811,0.5,1
6bd61914-b0bd-4c45-b83c-e3ca0c31c0ac,02089702-db73-499c-9a73-1d5306b19d34,0.8571428571428571,0.9450266694560827,0.857952196792785,0.5,1
dae17794-3361-4911-99fe-4f83efda0db7,c940fe99-d4be-4d9d-88b8-097fc3a23ddc,0.8571428571428571,0.9450266345495253,0.9037408418802088,0.5,1
cbac8bef-415d-4027-bd0d-2d1f82919714,9a929a78-7f61-4f72-b550-6b1764c19e3d,0.8571428571428571,0.9450265738060445,0.9112227839973658,0.5,1
4862dda7-3755-4711-8df7-94a638c4c406,e3cb9ae5-6a0f-4466-8898-6dec87c685ee,0.8571428571428571,0.9450266694560827,0.9152775273085505,0.5,1
fbce3320-d876-42af-9d20-b18fd85a660e,9171d15a-fa93-4316-ad56-f9462f35ed71,0.8571428571428571,0.9450265846078587,0.9101104783376757,0.5,1
682de043-b1e2-4681-97b5-c7e892aff41d,7c23494a-6357-4748-9e24-1f9d5979c0aa,0.8571428571428571,0.9450266207799186,0.8123519208027018,0.5,1
f0fb42ee-0f7f-4a79-a5d6-fc0f59efd773,a09ea831-a29e-4983-b067-1806b0b52a9c,0.8571428571428571,0.9450266633123156,0.9144929206799642,0.5,1
e014bcbb-aaf3-48bb-9390-8b8e196e71d0,693acca4-1293-4629-9110-2dcf6a443e13,0.8571428571428571,0.9450265830893264,0.7544587387187444,0.5,1
14997898-4945-4b62-8bf6-dd45a6b4e2f2,b38100df-bc98-485a-a42a-6e97ae13dbe6,0.8571428571428571,0.9450266580650842,0.89401801733822,0.5,1
6013479d-28a6-41c7-9d62-b7f0ceb5e23b,e77f0cfb-8d9b-47a0-a7ad-975425096498,0.8571428571428571,0.9450266398999365,0.7447651393791052,0.5,1
df8a0923-d39d-40e9-93f6-e0c6c9095bee,26cac7c1-ea78-4526-8cbc-553bf7b7a0dd,0.8571428571428571,0.9450266610208446,0.8783281638514021,0.5,1
c0a50cdd-725e-47fc-808c-a88d64b5187b,7cbc98b5-d175-4eb4-bbcf-0ca23b627aaf,0.8571428571428571,0.9450265979319314,0.8795201879941105,0.5,1
3fa48e65-0cbc-484d-8f6d-1423c48332df,9171d15a-fa93-4316-ad56-f9462f35ed71,0.8571428571428571,0.9450265846078587,0.9101104783376757,0.5,1
7d41d0f3-8057-4b10-8709-14847893c405,2ba0ad6d-66af-4c1d-8edd-ea6d8ce63c24,0.8571428571428571,0.9450266884145867,0.5752512535171321,0.5,1
46544ecd-c373-4e24-816d-2d630b0167a7,97d48fdb-9799-4414-a6e2-e52c896f3190,0.8571428571428571,0.9450266557670506,0.9081803621698523,0.5,1
cfb7564d-5dfa-41cb-b91a-84e056394e07,7c23494a-6357-4748-9e24-1f9d5979c0aa,0.8571428571428571,0.9450266207799186,0.8123519208027018,0.5,1
5041ab21-c7ae-4901-879f-7f5d9b8fde4b,8aeb3ff9-f746-4879-9159-8ed59604a542,0.8571428571428571,0.9450266341495661,0.7483509329136143,0.5,1
